Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Owned Copies
182192,"Small Gods (Discworld, #13)",Terry Pratchett,"Pratchett, Terry",,9780060177508,"=""9780060177508""",0,4.32,HarperCollins Publishers,ebook,389,1994,1994,2024/10/17,2024/09/25,read,read (#1),read,,,,1,1
582500,The Word for World Is Forest,Ursula K. Le Guin,"Guin, Ursula K. Le",,9788445070581,"=""9788445070581""",3,4.06,Minotauro,Kindle Edition,160,1995,1995,,2022/11/24,read,read (#1),read,,,,2,0
769960,"The Light Fantastic (Discworld, #2; Rincewind, #2)",Terry Pratchett,"Pratchett, Terry",,9780451162410,"=""9780451162410""",0,4.01,New American Library,Paperback,277,1988,1988,2023/06/03,2023/05/25,read,read (#1),read,Didn't connect with the characters.,,,1,0
209913,The Complete Cosmicomics,Italo Calvino,"Calvino, Italo",,9780141189680,"=""9780141189680""",0,4.1,Penguin Classics,ebook,402,2001,2001,2023/04/20,2023/04/08,read,read (#1),read,Didn't connect with the characters.,,,0,0
744957,The Graveyard Book,Neil Gaiman,"Gaiman, Neil",,9780060530921,"=""9780060530921""",0,4.16,HarperCollins Pub.,Paperback,312,2008,2008,,2022/12/07,currently-reading,currently-reading (#1),currently-reading,,,,0,0
133143,"Bedlam (Skulduggery Pleasant, #12)",Derek Landy,"Landy, Derek",,9780008303969,"=""9780008303969""",3,4.32,HarperCollins,ebook,608,2019,2019,,2024/02/15,to-read,to-read (#1),to-read,,,,0,1
100409,"Going Postal (Discworld, #33; Moist von Lipwig, #1)",Terry Pratchett,"Pratchett, Terry",,0060013133,"=""0060013133""",0,4.41,HarperCollins Publishers,ebook,394,2004,2004,2024/01/01,2023/10/08,read,read (#1),read,,,,0,0
944952,Pedro Páramo,Juan Rulfo,"Rulfo, Juan",,0802131190,"=""0802131190""",2,4.06,Grove Press,ebook,128,1969,1969,2023/04/02,2023/03/24,read,read (#1),read,,,,1,0
355803,"Playing with Fire (Skulduggery Pleasant, #2)",Derek Landy,"Landy, Derek",,9780061240881,"=""9780061240881""",2,4.29,HarperCollins,Hardcover,389,2008,2008,,2023/11/29,to-read,to-read (#1),to-read,Not my cup of tea. Found it boring.,,,1,0
441400,The Great Gatsby,F. Scott Fitzgerald,"Fitzgerald, F. Scott",,9780199536405,"=""9780199536405""",3,3.93,Oxford University Press,Paperback,180,1920,1920,,2025/11/01,currently-reading,currently-reading (#1),currently-reading,,,,1,0
604333,The Strange Case of Dr. Jekyll and Mr. Hyde,Robert Louis Stevenson,"Stevenson, Robert Louis",,0451528956,"=""0451528956""",3,3.83,Signet Classic,Kindle Edition,96,2003,2003,,2024/10/08,currently-reading,currently-reading (#1),currently-reading,,,,1,0
548474,"Making Money (Discworld, #36; Moist Von Lipwig, #2)",Terry Pratchett,"Pratchett, Terry",,9780061161643,"=""9780061161643""",3,4.27,Harper,Hardcover,394,2007,2007,2023/02/17,2022/11/19,read,read (#1),read,,,,2,1
585076,"Moving Pictures (Discworld, #10; Industrial Revolution, #1)",Terry Pratchett,"Pratchett, Terry",,9780552134637,"=""9780552134637""",3,3.97,Corgi Books,Paperback,396,1991,1991,,2024/01/20,currently-reading,currently-reading (#1),currently-reading,,,,2,1
753266,"Guards! Guards! (Discworld, #8; City Watch, #1)",Terry Pratchett,"Pratchett, Terry",,9781568651934,"=""9781568651934""",0,4.34,Victor Gollancz Ltd.,Hardcover,376,1989,1989,,2023/06/01,currently-reading,currently-reading (#1),currently-reading,Too slow for my taste.,,,0,0
205086,"Skulduggery Pleasant (Skulduggery Pleasant, #1)",Derek Landy,"Landy, Derek",,9780061341045,"=""9780061341045""",0,4.18,HarperChildrensAudio,ebook,392,2007,2007,2025/12/20,2025/10/06,read,read (#1),read,Not my cup of tea. Found it boring.,,,0,1
435510,Klara and the Sun,Kazuo Ishiguro,"Ishiguro, Kazuo",,9780571364886,"=""9780571364886""",0,3.74,FABER ET FABER,Kindle Edition,303,2019,2019,,2024/03/27,read,read (#1),read,Didn't connect with the characters.,,,1,0
804132,"Interesting Times (Discworld, #17; Rincewind, #5)",Terry Pratchett,"Pratchett, Terry",,9780061052521,"=""9780061052521""",3,4.15,HarperPrism,Kindle Edition,368,1997,1997,,2022/11/12,currently-reading,currently-reading (#1),currently-reading,,,,0,0
910434,"Thief of Time (Discworld, #26; Death, #5)",Terry Pratchett,"Pratchett, Terry",,0060199563,"=""0060199563""",1,4.28,HarperCollins,Hardcover,378,2001,2001,2024/12/31,2024/12/16,read,read (#1),read,,,,0,1
996429,"Night Watch (Discworld, #29; City Watch, #6)",Terry Pratchett,"Pratchett, Terry",,0060013117,"=""0060013117""",0,4.5,HarperCollins,Paperback,480,2002,2002,,2022/11/06,to-read,to-read (#1),to-read,,,,0,1
873718,"The Last Continent (Discworld, #22; Rincewind, #6)",Terry Pratchett,"Pratchett, Terry",,0061050482,"=""0061050482""",0,4.0,HarperPrism,Paperback,416,1999,1999,2024/06/25,2024/06/14,read,read (#1),read,Not my cup of tea. Found it boring.,,,1,0
964705,"The Faceless Ones (Skulduggery Pleasant, #3)",Derek Landy,"Landy, Derek",,9780061240911,"=""9780061240911""",2,4.4,Bowen Press,Paperback,395,2009,2009,2022/12/30,2022/11/13,read,read (#1),read,Didn't connect with the characters.,,,0,1
529006,Paul Takes the Form of a Mortal Girl,Andrea Lawlor,"Lawlor, Andrea",,9781529007664,"=""9781529007664""",3,3.84,Picador,Kindle Edition,354,2019,2019,2024/07/10,2024/07/07,read,read (#1),read,,,,2,1
