Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Owned Copies
357992,Daring Greatly,Brené Brown,"Brown, Brené",,9781592407330,"=""9781592407330""",0,3.5,Gotham Books,Paperback,287,2012,2012,2023/08/07,2023/06/13,read,read (#1),read,,,,1,0
991727,Dracula,Bram Stoker,"Stoker, Bram",,9786052492840,"=""9786052492840""",2,3.5,Dorlion Yayinevi,ebook,404,1897,1897,,2024/08/30,currently-reading,currently-reading (#1),currently-reading,,,,0,1
584130,The Buried Giant,Kazuo Ishiguro,"Ishiguro, Kazuo",,9780571315031,"=""9780571315031""",0,3.59,"Faber & Faber, London, England",Hardcover,317,2015,2015,2023/08/30,2023/08/11,read,read (#1),read,Too slow for my taste.,,,0,0
528640,"Resurrection (Skulduggery Pleasant, #10)",Derek Landy,"Landy, Derek",,9780008219604,"=""9780008219604""",3,4.28,Harper Collins Publishers India,Hardcover,424,2017,2017,,2024/09/16,read,read (#1),read,,,,2,1
934598,Eileen,Ottessa Moshfegh,"Moshfegh, Ottessa",,9780224102551,"=""9780224102551""",0,3.56,Jonathan Cape,Hardcover,260,2016,2016,,2023/06/02,read,read (#1),read,,,,0,0
634983,The Strange Case of Dr. Jekyll and Mr. Hyde,Robert Louis Stevenson,"Stevenson, Robert Louis",,0451528956,"=""0451528956""",0,3.83,Signet Classic,Paperback,96,2003,2003,2025/08/26,2025/07/15,read,read (#1),read,,,,0,0
861311,Dune Messiah,Frank Herbert,"Herbert, Frank",,9780441015610,"=""9780441015610""",5,3.5,Ace Hardcover,ebook,288,1969,1969,2024/06/26,2024/04/23,read,read (#1),read,Captivating from start to finish.,,,0,1
204469,Toro! Toro!,Michael Morpurgo,"Morpurgo, Michael",,9781405660778,"=""9781405660778""",5,3.67,Galaxy,ebook,128,2005,2005,,2024/12/15,to-read,to-read (#1),to-read,,,,0,1
623938,The Old Man and the Sea,Ernest Hemingway,"Hemingway, Ernest",,9780736651776,"=""9780736651776""",0,3.81,Books on Tape,Paperback,96,2000,2000,,2021/12/17,currently-reading,currently-reading (#1),currently-reading,,,,1,0
768868,The Underground Railroad,Colson Whitehead,"Whitehead, Colson",,9780385542364,"=""9780385542364""",0,3.5,Doubleday,Hardcover,306,2000,2000,,2022/03/06,read,read (#1),read,,,,0,1
284680,"Raising Steam (Discworld, #40; Moist von Lipwig, #3)",Terry Pratchett,"Pratchett, Terry",,9780857522276,"=""9780857522276""",3,4.02,Doubleday,ebook,377,2013,2013,,2025/05/06,to-read,to-read (#1),to-read,,,,1,1
894720,East of Eden,John Steinbeck,"Steinbeck, John",,9780434740024,"=""9780434740024""",4,3.5,Heinemann,Paperback,525,1952,1952,2023/06/21,2023/05/25,read,read (#1),read,,,,0,1
657305,The Body Keeps the Score,Bessel van der Kolk,"Kolk, Bessel van der",,9780143127741,"=""9780143127741""",4,3.5,Penguin Books,Kindle Edition,464,2014,2014,,2024/12/03,currently-reading,currently-reading (#1),currently-reading,,,,0,0
634738,Stoning Mary,debbie tucker green,"green, debbie tucker",,9781854598561,"=""9781854598561""",0,3.05,Nick Hern Books,Paperback,73,2005,2005,,2025/07/14,to-read,to-read (#1),to-read,,,,2,0
149685,Galatea,Madeline Miller,"Miller, Madeline",,9788413628400,"=""9788413628400""",0,3.93,Alianza Editorial,Paperback,27,2022,2022,,2024/05/15,to-read,to-read (#1),to-read,Didn't connect with the characters.,,,2,0
298764,"Thud! (Discworld, #34; City Watch, #7)",Terry Pratchett,"Pratchett, Terry",,0060815221,"=""0060815221""",5,4.35,HarperCollins Publishers,Kindle Edition,439,2005,2005,,2025/10/29,currently-reading,currently-reading (#1),currently-reading,,,,1,0
719792,"Playing with Fire (Skulduggery Pleasant, #2)",Derek Landy,"Landy, Derek",,9780061240881,"=""9780061240881""",4,4.29,HarperCollins,Paperback,389,2008,2008,,2025/05/30,read,read (#1),read,One of my favorites. Highly recommend!,,,1,1
877007,"Thief of Time (Discworld, #26; Death, #5)",Terry Pratchett,"Pratchett, Terry",,0060199563,"=""0060199563""",0,4.28,HarperCollins,Paperback,378,2001,2001,,2025/07/03,read,read (#1),read,Didn't connect with the characters.,,,0,1
991232,Lost Children Archive (Thorndike Press Large Print Core),Valeria Luiselli,"Luiselli, Valeria",,9780008290023,"=""9780008290023""",0,3.81,Alfred A. Knopf,Kindle Edition,639,2019,2019,2022/05/10,2022/03/29,read,read (#1),read,Too slow for my taste.,,,2,0
100917,The Urge: Our History of Addiction,Carl Erik Fisher,"Fisher, Carl Erik",,9780525561446,"=""9780525561446""",3,4.03,Penguin Press,Hardcover,400,2022,2022,,2023/04/23,to-read,to-read (#1),to-read,,,,1,0
828769,The Complete Cosmicomics,Italo Calvino,"Calvino, Italo",,9780141189680,"=""9780141189680""",0,4.1,Penguin Classics,ebook,402,2001,2001,,2024/05/13,to-read,to-read (#1),to-read,,,,0,0
528738,Gone Girl,Gillian Flynn,"Flynn, Gillian",,9780307588364,"=""9780307588364""",2,4.5,Crown Publishers,ebook,419,2011,2011,2025/10/22,2025/09/22,read,read (#1),read,,,,2,1
